Hash(vPC),Name
0xB5431C9,GET_EVENT_PERPETRATOR
0x17CF885F,ADD_NEW_EVENT_RESPONSE
0x8DF144C2,ADD_NEW_RANGED_EVENT_RESPONSE
0xFEE731AF,REMOVE_EVENT_RESPONSE
0x85D62384,RANGED_EVENT_RESPONSE_INIT_COMPLETE
0xFB227D11,REGISTER_FOR_CREATION_EVENT
0x82112B85,GET_EVENT_TIME
0xBC58F1EA,GET_OBJECTSET_FOR_EVENT_TYPE
0x24C18749,CREATE_EVENT_TRAP
0x88943B5B,EVENT_TRAP_ON_VOLUME
0x3D2786E5,EVENT_TRAP_ON_SPHERE
0x6B5DF46D,EVENT_TRAP_ON_PERPETRATOR
0xAA5D947,EVENT_TRAP_ON_TARGET
0x1105FB64,EVENT_TRAP_ON_OWNER
0x8765C6B,EVENT_TRAP_STORE_EVENTS
0xDE9AA6E5,EVENT_TRAP_CLEAR_EVENTS
0x54F8EAA4,EVENT_TRAP_SUCCESSFUL_TRAP
0xAA24E0CC,EVENT_TRAP_CLEAR_TRAP_FLAG
0x19F62133,GET_NUM_EVENT_RESPONSES
0xB573FF63,GET_EVENT_RESPONSE_ID
0x586714AE,GET_EVENT_FOR_RESPONSE
0x651F6299,ENABLE_REPLICATION_SET_EXPLOSION
0x40ABFD17,RELOAD_FACTIONS
0x28413943,RESET_FACTIONS
0x52E2A611,GET_ACTOR_FACTION
0xCC63951A,SET_ACTOR_FACTION
0x5E2F718D,IS_FACTION_VALID
0x22424394,VERIFY_FACTION_ENUM
0xDCB960C5,SET_FACTION_IS_LAWFUL_TO_ATTACK
0xB58013D7,GET_FACTION_IS_LAWFUL_TO_ATTACK
0xD771AF0B,SET_FACTIONS_STATUS_ONE_WAY
0x4C28B11E,SET_FACTIONS_STATUS_TWO_WAY
0x6118212B,SET_AMBIENT_FACTIONS_STATUS_TWO_WAY
0x902781BF,RESET_FACTIONS_STATUS_TWO_WAY
0xF9C5DC76,RESET_AMBIENT_FACTIONS_STATUS_TWO_WAY
0x8E56236D,GET_FACTIONS_STATUS
0x463F75F8,SET_FACTION_TO_FACTION_ACCURACY_SCALE_FACTOR
0xA9A18E5A,SET_FACTION_TO_FACTION_DAMAGE_SCALE_FACTOR
0xEF639583,CLEAR_FACTION_STATUS_TO_INDIVIDUAL_ACTOR
0x784398CB,GET_FACTION_STATUS_TO_INDIVIDUAL_ACTOR
0xBC44D31D,SET_FACTION_STATUS_TO_INDIVIDUAL_ACTOR
0xA5A6A3E3,ENABLE_PIP
0x3736FF43,IS_PIP_ENABLED
0x65B4197,IS_PIP_RENDERING
0x43939FD8,CLEAR_DECALS
0x21588246,CREATE_DECAL
0xFB4CFBA0,CREATE_DIRECTION_DECAL
0x7BCE4845,CREATE_DECAL_WITH_NORMAL
0x9E54C297,CREATE_FOOTPRINT
0x6E946AF8,PPP_LOAD_PRESET
0xB6CA7EBF,PPP_UNLOAD_PRESET
0x4710FD93,RESET_ANALOG_POSITIONS
0x6A0A241A,PPP_GET_ELEMENT_MAGNITUDE
0xCB0BDCE9,CANCEL_DEADEYE
0xFA43DCC5,FIRE_SHOCK
0xEC906A7A,SET_SHOCK_SPEED
0xC9FCD3EC,SET_SHOCK_AMPLITUDE
0xF665F9D1,DOF_PUSH
0x5EBE0C41,DOF_POP
0xEA8964CC,DOF_SET
0x47A8DDED,DOF_SET_KERNEL
0xCBDD5832,REMOVE_GLOW_INDICATOR
0x1065D334,CREATE_OBJECT_GLOW
0xFC261530,DESTROY_OBJECT_GLOW
0x8852F896,CLEAR_TUMBLEWEEDS
0xFDE8DFCE,ALLOW_TUMBLEWEEDS
0x1EE7153B,ADD_ZOMBIE_TO_ACTOR
0x5685A440,ADD_BLOOD_TO_ACTOR
0x50904C66,ADD_BLOOD_TO_CORPSE
0x1A676EDF,CLEAR_CHARACTER_BLOOD
0x807C9D01,CLEAR_PLAYER_BLOOD
0x9D9E093E,SET_PLAYER_BLOOD_FADE_RATE
0x32F2D6F1,PRICK_PLAYER_FINGER
0xA257C16D,BURN_ACTOR
0x3627F773,LIMIT_BLOOD_ON_ACTOR
0x48123591,LOAD_PTFX_DLC_ASSETS
0xA0AE0C98,ADDSHADER
0x6FCF6BC8,DISABLE_PLAYER_GRINGO_USE
0x5A9D0738,IS_MISSION_SCRIPT
0x15040CD2,SET_IS_MISSION_SCRIPT
0x45589499,SET_SCRIPT_AVOIDS_STRINGTABLE
0xDD9BD22B,GET_GAME_STATE
0x9B71351C,SET_PAUSE_SCRIPT
0xFEA58D57,ENABLE_USE_CONTEXTS
0x2ADA3DD4,ARE_USE_CONTEXTS_ENABLED
0x115CD0CC,IS_SCRIPT_USE_CONTEXT_VALID
0x39E7F1D,ADD_SCRIPT_USE_CONTEXT_IN_VOLUME
0xD7591B0E,ADD_SCRIPT_USE_CONTEXT
0xF48F8F09,ADD_SCRIPT_USE_CONTEXT_STICK
0x45C1C061,IS_SCRIPT_USE_CONTEXT_PRESSED
0x971559CA,WAS_SCRIPT_USE_CONTEXT_EVER_PRESSED
0x3ECD8FEE,SET_USE_CONTEXT_TEXT
0x4F52CB58,RELEASE_SCRIPT_USE_CONTEXT
0xA3E1EF71,NET_MAILBOX_IS_SIGNED_INTO_SC
0x6B439149,NET_MAILBOX_GET_MAX_NUM_CHALLENGES
0x89F1B8CD,NET_MAILBOX_GET_NUM_CHALLENGES
0xE85942F0,NET_MAILBOX_GET_CHALLENGE_BY_INDEX
0xD4FBCCE0,NET_MAILBOX_GET_CHALLENGE_BY_ID
0xC9E96F78,NET_MAILBOX_IS_CHALLENGE_VALID
0xCBBE41DD,SC_CHALLENGE_LAUNCH
0xB7DE2AF2,SC_CHALLENGE_CLEAN_UP
0x79F09AC7,SC_CHALLENGE_IS_RUNNING
0x5D7197BC,SC_CHALLENGE_IS_ACTIVE
0xFFC55DA4,SC_CHALLENGE_GET_COMMUNITY_TOTAL
0xCEEEAE1D,SC_CHALLENGE_GET_COMMUNITY_VALUE
0x1876B04E,SC_CHALLENGE_PROCESS_EXPIRATION
0x4BD61354,SC_CHALLENGE_GET_EXPIRATION_STATE
0xF5F97702,SC_CHALLENGE_RESET_EXPIRATION_STATE
0xFD6197EB,SC_CHALLENGE_IS_VAR_VALID
0xC322556E,SC_CHALLENGE_GET_VAR_FLOAT
0x2390DD18,SC_CHALLENGE_GET_VAR_INT
0xB40622F1,SC_CHALLENGE_GET_VAR_BOOL
0xD2513200,SC_CHALLENGE_RELEASE
0xC21048BF,SC_CHALLENGE_GET_LEADERBOARD_ID
0x5725C84F,SC_CHALLENGE_GET_MIN_LB_REFRESH_DELAY_SECS
0x2374C1E0,SC_CHALLENGE_GET_MIN_SUBMIT_DELAY_SECS
0x820699A8,GATEWAY_GET_ACTOR
0x26D24123,GATEWAY_SET_ACTOR
0x987AD426,GATEWAY_GET_VOLUME
0xB62A4FB1,GATEWAY_GET_MARKER
0x96BD89B6,GATEWAY_UPDATE
0xF03CC7A7,ACTOR_DATA_GRAVITY_LIMIT
0x620A3C17,GATEWAY_DISABLE
0x3AE1062C,GATEWAYS_ARE_DISABLED
0xB9F2F8BB,GATEWAY_IS_DISABLED
0xF62EE158,IS_GRAVESTONE_SECTOR_READY
0x449D4A89,SET_CURRENT_GRAVESTONE_SECTOR
0xAEC955F8,CREATE_GRAVESTONE_TEXT_IN_LAYOUT
0x5BF5A39C,CREATE_MP_TEXT
0x9953D4FC,SET_GREETING_CONTEXT
0x751809BB,SET_NON_VERBAL_GREETING_PROBABILITY
0x25A42C69,SET_GREETING_LOOK_AT_ANGLE_DEFAULT
0x40121E4F,SET_GREETING_LOOK_AT_ANGLE_ACTOR_SPECIFIC
0x86CB8CFB,SET_GREETING_PROBABILITY_NPC_DEFAULT
0xD6AD0016,SET_GREETING_PROBABILITY_PLAYER_DEFAULT
0xDE84B637,SET_GREETING_PROBABILITY_ACTOR_SPECIFIC
0x8C00C0BE,SET_GREETING_MIN_TIME_INTERVAL
0x7CC67B30,SET_GREETING_MIN_TIME_INTERVAL_SAME_TARGET
0xD4ECD97D,SET_GREETING_MAX_DISTANCE
0x826BB889,SET_GREETING_MIN_MOVEMENT_SPEED
0x5473B93A,SET_GREETING_MAX_MOVEMENT_ANGLE
0x1B1EFCCB,SET_GREETING_ANIM_SIGNAL_TIMEOUT_DURATION
0x86F2C24D,IS_GRINGO_ACTIVE
0xB9BFCB41,IS_GRINGO_READY
0xB8A48688,GRINGO_IS_ACTIVE
0xC70FDA39,GRINGO_GET_TARGET
0x738FA66B,GRINGO_WAIT
0x4B29AED2,GRINGO_FORCE_UPDATE
0x59647303,GRINGO_STOP
0x9175FCFA,GRINGO_STAY_ACTIVE
0x25636669,GRINGO_DEACTIVATE
0xA9F5CDCB,GRINGO_DEACTIVATE_AND_RESET_ACTORS
0xCB58D301,GRINGO_ENABLE_TYPE
0xCB91CC6E,GRINGO_DISABLE_TYPE
0xA5EDCA4A,GRINGO_ENABLE_SPAWN
0xB1FCFFDC,LOCATE_GRINGO_OF_TYPE
0x99356925,LOCATE_GRINGO_OF_TYPE_BY_ID
0xBD269877,LOCATE_GRINGOS_OF_TYPE
0x8D76BB0,LOCATE_GRINGO_OF_NAME
0xE9612679,LOCATE_GRINGOS_OF_NAME
0xFA37C0FA,GRINGO_ACTOR_CAN_USE
0x38771B89,GRINGO_SETUP_PROP_ASSOCIATION
0xC426D16F,GRINGO_SETUP_ATTR_ASSOCIATION
0xF8F80679,GRINGO_CLEAR_PROP_ASSOCIATION
0x78B655B1,GRINGO_LOAD_ANIMATION
0x777842E3,GRINGO_UNLOAD_ANIMATION
0x7D600F2F,GRINGO_LOAD_ANIMATION_FOR_USER
0xBEF32D17,GRINGO_UNLOAD_ANIMATION_FOR_USER
0x2C57A529,GRINGO_HAS_ANIMSET_LOADED
0x8EB5CE58,GRINGO_LOAD_ANIMATION_FOR_ACTOR_ENUM_EXT
0x7A759A53,GRINGO_UNLOAD_ANIMATION_FOR_ACTOR_ENUM_EXT
0xDC149BD,GRINGO_HAS_ANIMSET_LOADED_FOR_ACTOR_ENUM_EXT
0xB853FD5,GRINGO_ENABLE_PLAYER_CONTROL
0xF8D9688A,GRINGO_IS_USABLE_BY_PLAYER
0x80317230,GRINGO_SET_USABLE_BY_PLAYER
0xE2DCFF34,GRINGO_USABLE_BY_ACTOR_ENUM
0xF4015EFC,GRINGO_DEBUG_IS_SELECTED
0x5F7176D6,GRINGO_GET_MY_OBJECT_REF
0xAE7B3880,GRINGO_GET_MY_GRINGO_ID
0x761BA4BD,GRINGO_SET_ALL_USES_OWNERSHIP
0x6E86FCB5,GRINGO_SET_USE_OWNERSHIP
0x89DE8A75,GRINGO_SET_CHILD_USE_ACTIVATIONS
0x53B9569C,GRINGO_SET_COMMON_LAYER_USE_ACTIVATIONS
0xEDF3BF37,GRINGO_HANDLES_MOVEMENT
0xBD503DC2,IS_GRINGO_COMPONENT_VALID
0xA766EA5C,GRINGO_COMPONENT_CHECK_NAME
0x14E53D6F,GRINGO_GET_COMPONENT_HASH
0x284DD17C,GRINGO_IS_COMPONENT_OF_TYPE
0xE4C686BA,GRINGO_GET_FIRST_NAMED_CHILD
0x3E8F94BE,GRINGO_GET_FIRST_CHILD
0xDD807723,GRINGO_GET_INDEX_OF_NEXT_NAMED_CHILD
0xD6EE9534,GRINGO_GET_INDEX_OF_NEXT_CHILD
0x3FA5FC03,GRINGO_GET_CHILD_COMPONENT_COUNT
0xAD313D88,GRINGO_GET_INDEXED_CHILD_COMPONENT
0xA20141C0,GRINGO_GET_PROP_FROM_COMPONENT
0x9AD6D5B1,GRINGO_GET_PROP_FROM_COMPONENT_EXT
0xD282013F,GRINGO_GET_PARENT_COMPONENT
0xBC32DA9A,GRINGO_GET_USER_POS_WITH_OFFSET
0x37D0F3E9,GRINGO_SET_MESSAGE_RETURN
0xCA589BAB,GRINGO_GET_MSG_COMPONENT_CONTEXT
0xF550F8E7,GRINGO_HAS_PENDING_MESSAGE
0x54745DB0,GRINGO_GET_MESSAGE_TYPE
0x2F096285,GRINGO_GET_REQUESTING_ACTOR
0x7F3020EB,GRINGO_SET_REQUEST_STRING
0x8CAF5C5C,GRINGO_SET_REQUEST_FAILURE_REASON
0x926FD361,GRINGO_IS_FORCE_QUITTING
0x3DEA631B,GRINGO_IS_CAPABLE_OF_USE
0x5CFBF505,GRINGO_SHOULD_SUSPEND_MOVER
0x3A31175A,GRINGO_SHOULD_FIX_MOVER
0x405E3903,GRINGO_GET_USE_COMPONENT_POSITION
0xCE210220,GRINGO_GET_USE_COMPONENT_POSITION_EXT
0xA9E00433,GRINGO_GET_USE_COMPONENT_OFFSET_POSITION_EXT
0xECD4F604,GRINGO_GET_USE_COMPONENT_EXT
0x5AF74E19,GRINGO_GET_USE_COMPONENT_POSITION_LOCAL
0x51581898,GRINGO_GET_USE_REQUIRES_OBSTACLE
0xD62D413C,GRINGO_IS_CHARACTER_BLEND_PAUSED
0x92FE8D74,GRINGO_GET_TASKED_USER_EXTERNAL
0x8C2914C4,GRINGO_SET_REUSE_DELAY
0x5B46757F,GRINGO_GET_USE_COMPONENT_HEADING
0xD14515A3,GRINGO_GET_USE_COMPONENT_HEADING_EXT
0xF95DDBF2,GRINGO_SET_AVAILABILITY
0x6ADC74CE,GRINGO_GET_AVAILABILITY
0xB78BC233,GRINGO_SET_AVAILABILITY_EXT
0x5388F37D,GRINGO_GET_REQUEST_MID_ACTION
0x94F442D0,GRINGO_SET_COMPONENT_USER
0x15A0E28B,GRINGO_GET_COMPONENT_USER
0x90FBBB8B,GRINGO_CLEAR_COMPONENT_USER
0x208A8E0,GRINGO_QUERY_NAMED_COMPONENT_USER
0x217B4264,GRINGO_REWARD_ACTOR
0x5C11B011,GRINGO_REPORT_USE_FINISHED
0x5F516FC3,GRINGO_WAS_USE_SUCCESSFUL
0xB62FE25C,GRINGO_SATISFY_MOTIVES_OF_ACTOR
0xE18BCD70,GRINGO_PLAY_ANIM_ON_ACTOR
0x35279C3F,GRINGO_IS_ACTOR_PLAYING_ANIM
0xB62D549E,GRINGO_RETURN_ACTOR_TO_DEFAULT_ANIMS
0xE9C74577,GRINGO_OWNS_ACTOR_ANIMS
0xB8C419C3,GRINGO_PLAY_ANIM_ON_ACTOR_WITH_PROP_COMPONENT
0xB9AE52F,GRINGO_ACTOR_DROP_ATTACHED_PROP
0x436C0BF,ATTACH_PROP_TO_ANIM
0x4DB7C61C,GRINGO_ATTACH_PROP_TO_ANIM
0xB96874B4,GRINGO_GET_PROP_ATTACH_SLOT
0x4A61BD63,ATTACH_SLOT_FROM_STRING
0xADBF3ADF,GRINGO_ANIM_GET_AST_FILENAME
0x721FC9A4,GRINGO_ANIM_GET_ACT_FILENAME
0x87BA5FE9,GRINGO_GET_ACTOR_SPECIFIC_AST_FILENAME
0x6263F909,GRINGO_ANIM_GET_ACT_ROOTNODE
0xB555A648,GRINGO_ANIM_IS_SUBNODE_PLAYING_BY_HASH
0xAFD53217,GRINGO_ANIM_PLAY_NODE_BY_HASH
0x29C63CE6,GRINGO_ACTOR_FACE
0x698105FC,GRINGO_ACTOR_MOVE_TO
0xAF4FCB9,GRINGO_ACTOR_MOVE_TO_AND_FACE
0xEEE9C799,GRINGO_ACTOR_MOVE_TO_AND_FACE_WITH_USER_OFFSET
0x98543454,GRINGO_SET_PROP_COLLISIONS
0x24BAABCA,GRINGO_IS_PROP_READY
0x5EC1CABF,GRINGO_GET_PHYSINST
0x22D573D2,GRINGO_PROP_RESET_GRACEFULLY
0xFF1FC1EF,GRINGO_IS_TARGET_OBJECT_READY
0xFACF08C7,GET_GRINGO_BOOL_ATTR
0x8A86AF8B,GET_GRINGO_INT_ATTR
0x869D5D92,GET_GRINGO_OBJECT_REF_ATTR
0xFA22A365,GET_GRINGO_STRUCT_ATTR
0x2EFD2B55,GET_GRINGO_FLOAT_ATTR
0x5851C408,GET_GRINGO_VECTOR_ATTR
0x1F74EE6C,GET_GRINGO_RELATIVE_POSITION_ATTR
0x7E4681E8,GET_GRINGO_RELATIVE_ORIENTATION_ATTR
0x6BA58AC7,GET_GRINGO_STRING_ATTR
0xCF6822D7,SET_GRINGO_BOOL_ATTR
0x377B2C54,SET_GRINGO_INT_ATTR
0xAFF7D382,SET_GRINGO_OBJECT_REF_ATTR
0xBC3C401F,SET_GRINGO_FLOAT_ATTR
0x5C6831F9,SET_GRINGO_VECTOR_ATTR
0x5C2174C7,GRINGO_QUERY_BOOL
0x6B1F2FEB,GRINGO_QUERY_INT
0x15D6F3C7,GRINGO_QUERY_OBJECT_REF
0x1528F08B,GRINGO_QUERY_STRUCT
0x69CF9B75,GRINGO_QUERY_FLOAT
0x30AF0FA8,GRINGO_QUERY_STRING
0x2A7B1EFE,GRINGO_QUERY_PROP
0x554330CA,GRINGO_UPDATE_BOOL
0x744FEE8,GRINGO_UPDATE_INT
0x4685D538,GRINGO_UPDATE_OBJECT_REF
0x4DE50AD9,GRINGO_UPDATE_STRUCT
0x39B7D772,GRINGO_GET_ATTRIBUTE_COUNT
0x19411B1F,GRINGO_GET_ATTRIBUTE
0xBED45A9A,GRINGO_IS_ATTRIBUTE_VALID
0xD2680017,GRINGO_GET_ATTRIBUTE_HASH
0xF0991C9F,GRINGO_GET_VECTOR_ATTR_BY_HANDLE
0xD7BB1792,GRINGO_GET_STRING_ATTR_BY_HANDLE
0xF573B7DE,GRINGO_GET_FLOAT_ATTR_BY_HANDLE
0xBF322F5C,GRINGO_GET_ATTR_TYPE_BY_HANDLE
0xA20246AB,GUI_MAKE_WINDOW
0x68FC1001,GUI_MAKE_TEXT
0xA2A68BAD,GUI_MAKE_OVERLAY
0xF6207DF5,GUI_WINDOWS_WITH_VALUES
0xA7FF2899,GUI_MOVE_WINDOW_ABS
0xFDED9B11,GUI_CLOSE_WINDOW
0xA2E6FECB,GUI_WINDOW_VALID
0x5F3A1C35,GUI_SET_TEXT
0x9CC6F183,GUI_SET_TEXT_JUSTIFY
0x7600ED4B,GUI_SET_TEXT_COLOR
0x5405B8AA,GUI_MAIN_WINDOW
0xD019FF37,GUI_MESSAGE_RELEASED_INPUT
0x4803C120,F2VSTR
0xFA6BDD8E,F2STR
0x47EF426D,I2STR
0x52C10147,V2STR
0x5E339E16,FLOAT_TO_STRING_VERBOSE
0x8ED1FF95,FLOAT_TO_STRING_FORMATED
0xA883AFCC,INT_TO_STRING
0x6B8E4CDD,VECTOR_TO_STRING
0x2C0F211D,GET_LAST_ATTACKER
0x3A207AF2,GET_LAST_HIT_TIME
0x7B7AA6B,GET_LAST_HIT_WEAPON
0x8308EBA,GET_LAST_HIT_FLAGS
0x45556269,GET_LAST_DAMAGE
0x855F9A3B,GET_LAST_HIT_ZONE
0x4747F219,GET_CORPSE_LAST_HIT_WEAPON
0xF75FE17F,GET_CORPSE_LAST_HIT_ZONE
0x8D696237,CLEAR_LAST_HIT
0x8B08ECA2,KILL_ACTOR
0x6085F7AC,KILL_ACTOR_WITH_KILLER
0x2F232639,IS_ACTOR_ALIVE
0xD798FFE,IS_ACTOR_DEAD
0x3918D335,IS_ACTOR_RAGDOLL
0xFA090024,SET_ACTOR_HEALTH
0xF246F15D,GET_ACTOR_HEALTH
0xB69A84AF,GET_ACTOR_MAX_HEALTH
0x165BD4C5,SET_ACTOR_MAX_HEALTH
0x3A2D7759,SET_ACTOR_KO_POINTS
0x44787A58,GET_ACTOR_KO_POINTS
0xAFC96669,GET_ACTOR_MAX_KO_POINTS
0xFF07D58C,IS_ACTOR_DRUNK
0x9F57742C,SET_ACTOR_DRUNK
0x2A9FD09F,SET_ACTOR_PASSED_OUT
0x5262C0F7,SET_ACTOR_HANGING_FROM_NOOSE
0xFE9903CC,ACTOR_HOLSTER_WEAPON
0x7957CA4F,ACTOR_START_FORCE_HOLSTER
0x231E7034,ACTOR_END_FORCE_HOLSTER
0x8FFDCE5C,ACTOR_DRAW_LAST_WEAPON
0xD86BFBD8,ACTOR_DRAW_ANY_WEAPON
0x953FB7EE,ACTOR_DRAW_WEAPON
0x6426CCD6,ACTOR_IS_HOLSTERED
0xF71A883A,ACTOR_MOUNTED_WEAPON_EVEN
0xFA0CF208,UI_SET_PROMPT_STRING
0xA77E0DDF,UI_SET_PROMPT_ICON
0x247348C5,UI_SET_PROMPT_ICON_STRING
0x545EC471,UI_HIDE_PROMPT
0x34F03EC7,FLASH_SET_BOOL
0x4778A580,FLASH_SET_INT
0xDF024C94,FLASH_SET_FLOAT
0x8A2A1A51,FLASH_SET_ARRAY_INT
0x9E31EEA7,FLASH_SET_STRING
0x35CDFDC5,FLASH_SET_ARRAY_STRING
0xFA266B15,FLASH_GET_BOOL
0x3568B83,FLASH_GET_INT
0xA332ACE3,FLASH_GET_FLOAT
0xE39B92B7,FLASH_SET_ARRAY_STRING_FORMATTED
0x637016C9,PRINT_BIG
0x4A38C60,PRINT_SMALL_B
0xE42A8278,PRINT_HELP_B
0x32394BB6,PRINT_OBJECTIVE_B
0x51948EA6,PRINT_MONEY
0xBCB8D17F,PRINT_BIG_FORMAT
0xBBBDFF7C,PRINT_SMALL_FORMAT
0x283B4EFC,PRINT_OBJECTIVE_FORMAT
0xD8AAF8E0,PRINT_HELP_FORMAT
0x14708CB1,GET_LAST_PRINTED_OBJECTIVE
0xB9D95B4C,CLEAR_PRINTED_OBJECTIVE
0x710B3A83,HUD_IS_SHOWING_SMALL_TEXT
0x60135878,HUD_IS_SHOWING_BIG_TEXT
0x2F0E7DE7,HUD_IS_SHOWING_OBJECTIVE
0x4B2FCAF6,HUD_IS_SHOWING_HELP_TEXT
0x585F008A,HUD_CLEAR_SMALL_TEXT
0xD6DFA6FC,HUD_CLEAR_BIG_TEXT
0x50EFAAB,HUD_CLEAR_COUNTER
0x160BDC7A,HUD_CLEAR_OBJECTIVE
0x95B908,HUD_CLEAR_HELP
0x2E1E708,HUD_CLEAR_SMALL_TEXT_QUEUE
0x777A1CA2,HUD_CLEAR_BIG_TEXT_QUEUE
0xE4DACF40,HUD_CLEAR_OBJECTIVE_QUEUE
0x495164AD,HUD_CLEAR_HELP_QUEUE
0xA07FE74,SET_RADAR_STREAMING
0xEFB9362F,ADD_BLIP_FOR_ACTOR
0xE5372EC,ADD_BLIP_FOR_OBJECT
0xC6F43D0E,ADD_BLIP_FOR_COORD
0xABD125F6,CHANGE_BLIP_ICON
0xB2EAF8DD,SET_BLIP_POS
0x1E6EC434,SET_BLIP_SCALE
0xA2B8A736,SET_BLIP_COLOR
0xCE87DA6F,SET_BLIP_PRIORITY
0x4B8C8C6,SET_BLIP_BLINK
0xA9A01C70,SET_BLIP_FLAG
0x9318D3D2,SET_BLIP_VISIBLE
0x1E7A6623,IS_BLIP_VISIBLE
0xDCC10BA9,IS_BLIP_VALID
0xD8C3C1CD,REMOVE_BLIP
0x1449EE9E,GET_BLIP_ON_ACTOR
0xE3E30992,GET_BLIP_ON_OBJECT
0xEE4F4B7D,GET_BLIP_ICON
0x14C7C29,SET_CURRENT_MAP
0x39F2E5F1,SET_STAMINA_BLINK
0xA543B120,SET_DEADEYE_BLINK
0x7FF20D84,SET_HUD_MAP_SCALE_WALK
0x364450B1,SET_HUD_MAP_SCALE_DRIVE
0xB4614D11,SET_HUD_MAP_SCALE_OVERRIDE
0x6B33CBCC,GET_RADAR_RADIUS
0x33CE49C9,ABORT_HUD_MAP_SCALE_OVERRIDE
0x1D85FB58,IS_HUD_MAP_SCALE_OVERRIDE_SET
0xD76F1E9A,GET_BLIP_IMPAIRMENT_MASK
0xBC05EBB3,SET_BLIP_IMPAIRMENT_MASK
0xCE79F8E2,SET_BLIP_MAX_DISTANCE
0xFBA76D7E,SET_BLIP_MIN_DISTANCE
0xDC249B12,SET_BLIP_NAME
0xB1DAEF0C,CLEAR_REGIONS
0x95666EE0,APPEND_REGION
0x970AC1F7,SET_REGION_VISITED
0xF5B7B208,IS_HUD_MAP_DRAW_ENABLED
0xA094152A,SET_HUD_MAP_DRAW_ENABLED
0xDFF578A,SET_HUD_MAP_DRAW_ENABLED_TIMED
0xCE043618,IS_HUD_MAP_VISIBLE
0x48DB367D,SET_RADAR_TILES_VISIBLE
0x4FCE7B9D,HUD_SET_SHOOT_BLIP_MAX_DISTANCE
0x14585073,HUD_SET_SHOOT_BLIP_ENABLED_FOR_ACTOR
0x5EA2E02D,HUD_CLEAR_SHOOT_BLIP_ICON_FOR_ACTOR
0xE78A0469,HUD_GET_SHOOT_BLIP_ICON_FOR_ACTOR
0x2755628,HUD_SET_SHOOT_BLIP_ICON_FOR_ACTOR
0x73DA6AF1,SET_STAT_MESSAGE
0x906E0138,CLEAR_STAT_MESSAGE
0x919142BE,IS_STAT_MESSAGE_SHOWING
0x149F9E46,HUD_TIMER_DISPLAY
0x1C6919EF,HUD_TIMER_GET
0xB6A24203,HUD_TIMER_SET
0x2395C147,HUD_TIMER_COUNTUP
0xF4209CCC,HUD_TIMER_COUNTDOWN
0x3383E839,HUD_TIMER_PAUSE
0x983A7E4E,HUD_TIMER_UNPAUSE
0x9A35DFC6,HUD_COUNTER_DISPLAY
0x7D94675D,HUD_COUNTER_SET
0xC180A3F,HUD_ENABLE
0x4DA5F502,HUD_SET_FADE_COLOR
0x52963366,HUD_FADE_OUT
0xB0B4296A,HUD_FADE_TO_LOADING_SCREEN
0xF90F6C51,HUD_FADE_IN
0x7E4A92CF,HUD_FADE_IN_NOW
0x4EFFFC06,HUD_IS_FADED
0xE5CC6F08,HUD_IS_FADING
0x18346D88,FLASH_INTRO_SHUTDOWN
0xBB2EABF9,FLASH_INTRO_FADE_LOGO
0x9E6D7105,FLASH_INTRO_FADE_PRESS_START
0x82A290D4,FLASH_INTRO_ARE_LEGALS_COMPLETED
0xC197810,MOVIE_PLAYER_STOP_MOVIE
0xC64DF45D,UI_IS_SHOWING_DIALOG
0xD0F2D2B6,UI_TRANSITION_TO
0x111554E2,UI_GET_REBOOT_REASON
0xB58825F5,UI_SEND_EVENT
0x594F2657,UI_ENTER
0x4486E8C7,CLEAR_NEWSPAPER
0x175CD937,SHOW_NEWSPAPER
0x47D2DE08,SET_NEWSPAPER_INFO
0xD82F910C,SET_GPS_PATH
0xAA322DFC,IS_GPS_RECOMPUTE
0xD077D8B6,CLEAR_GPS_PATH
0x82F63365,GET_USER_DEFINED_WAYPOINT
0x34711B59,IS_USER_DEFINED_WAYPOINT_CLEARED
0xA5BDC21D,FIND_TRAFFIC_PATH
0x3E758743,IS_TELEPORTATION
0xB6E791F6,GET_LAST_NEAREST_POINT
0xD12802AF,HUD_SET_MINIGAME_TYPE_LAYOUT
0xADBD44F6,HUD_STAMINA_OVERRIDE
0x94F5E63F,UI_CHEAT_GET_VALUE
0x9E88643A,UI_CHEAT_SET_VALUE
0x1309706,UI_CHEAT_GET_STATE
0x7D6A8D4A,UI_CHEAT_SET_STATE
0x90CD8795,UI_CHEAT_SET_CODE
0x7D0EFDD8,UI_SET_HAS_CHEATED
0xBAB151CB,UI_HAS_CHEATED
0x714D6F72,UI_DUMP_MESSAGE_QUEUE_TO_NOTES
0x64DDB95D,UI_CLEAR_MESSAGE_QUEUE
0x941FC468,UI_IS_MESSAGE_QUEUE_EMPTY
0x7725001B,UI_REMOVE_MESSAGE_IN_QUEUE
0xEB214384,HUD_SET_CENTER_BLIP_SHOWN
0x8E387228,SET_INDICATOR_DRAW
0x9CD3AD70,FIND_INTERSECTION
0x6AD8EEAF,FIND_GROUND_INTERSECTION
0x77964B0C,FIND_GROUND_INTERSECTION_WITH_MATERIAL
0x4F193BE4,FIND_WATER_INTERSECTION
0x5219B7D0,GET_MATERIAL_AT_VECTOR
0x451A8EF2,GET_ACTOR_GROUND_MATERIAL
0x1E81DB60,IS_POSITION_INDOORS
0xBAA5D41B,ADD_ITEM
